姓名,身份证号,学号,专业班级,C1,C2,C3,C4,C5
朱刚,652923XXXXXXXX820X,2024218011,土木工程23-1班,58,31,90,62,B-
李秀梅,411624XXXXXXXX4925,2024218012,自动化23-3班,72,75,62,51,A+
余洋,513335XXXXXXXX3031,2024218013,法学23-2班,49,99,16,58,C+
韩磊,511724XXXXXXXX9109,2024218014,法学23-1班,96,54,87,48,B+
鞠倩,370283XXXXXXXX8344,2024218015,城市地下空间23-1班,45,100,33,87,D+
王想,610500XXXXXXXX4445,2024218016,物流管理23-2班,77,49,95,67,C
张博,230405XXXXXXXX2926,2024218017,新能源23-3班,64,25,45,72,C
李莉,610322XXXXXXXX9513,2024218018,化工23-2班,66,27,44,88,D
赵燕,441423XXXXXXXX2635,2024218019,环境23-3班,59,29,26,38,E
陈凯,361102XXXXXXXX651X,2024218020,环境23-2班,46,92,17,90,D+
何莹,620601XXXXXXXX4288,2024218021,自动化23-3班,97,76,48,56,B
彭鹏,330825XXXXXXXX4315,2024218022,英语23-2班,88,80,17,64,D
申畅,350212XXXXXXXX0631,2024218023,英语23-3班,86,88,99,100,B-
胡文,130683XXXXXXXX0001,2024218024,法学23-3班,84,51,67,75,C+
王峰,350000XXXXXXXX1895,2024218025,机械工程23-3班,75,53,88,98,C-
王兰英,522622XXXXXXXX1037,2024218026,广告23-1班,55,80,55,82,D-
董艳,231001XXXXXXXX4164,2024218027,新媒体23-3班,89,46,86,56,C-
冯柳,371082XXXXXXXX2531,2024218028,计算机23-3班,75,81,74,76,C+
钟超,141125XXXXXXXX6049,2024218029,电信科23-3班,84,44,56,92,C
黄玉,350125XXXXXXXX1055,2024218030,计算机23-2班,71,59,31,36,D
张秀兰,222406XXXXXXXX987X,2024218031,化工23-3班,86,86,23,69,B
张浩,510122XXXXXXXX0665,2024218032,新媒体23-3班,86,92,52,56,D+
贺超,370829XXXXXXXX8923,2024218033,食品23-3班,50,77,25,59,C
夏鑫,500151XXXXXXXX787X,2024218034,城市地下空间23-3班,56,52,25,97,C-
李宁,360123XXXXXXXX4213,2024218035,环境23-1班,50,92,33,88,D-
李瑞,610900XXXXXXXX6305,2024218036,经济23-3班,66,72,59,89,B
张玉英,654000XXXXXXXX4477,2024218037,计算机23-1班,80,78,40,94,A+
李红霞,360730XXXXXXXX198X,2024218038,法学23-3班,84,33,76,68,C
杨凯,150801XXXXXXXX122X,2024218039,化工23-3班,85,95,22,55,D
杨淑英,429005XXXXXXXX9242,2024218040,城市地下空间23-3班,45,32,19,42,C
李玉兰,460107XXXXXXXX7871,2024218041,新媒体23-1班,90,91,67,47,C
王超,430104XXXXXXXX5417,2024218042,化工23-2班,99,61,75,38,E
石宇,510422XXXXXXXX2414,2024218043,食品23-1班,92,73,20,49,C
吴凤兰,411402XXXXXXXX9890,2024218044,新媒体23-2班,87,93,56,43,A+
李波,340721XXXXXXXX2323,2024218045,机械工程23-2班,89,47,53,59,C+
曹玉华,330301XXXXXXXX8716,2024218046,环境23-3班,68,81,19,63,B-
李阳,469003XXXXXXXX4123,2024218047,计算机23-3班,90,48,19,35,A-
贺玉珍,231201XXXXXXXX3717,2024218048,化工23-3班,97,54,81,55,C+
石军,530901XXXXXXXX0286,2024218049,环境23-1班,64,35,85,35,B+
武阳,320321XXXXXXXX3615,2024218050,法学23-1班,100,32,64,99,D
宋建,520103XXXXXXXX8056,2024218051,经济23-1班,77,93,21,73,D-
周琳,640323XXXXXXXX702X,2024218052,机械工程23-3班,73,77,44,48,C+
韩金凤,340604XXXXXXXX2481,2024218053,法学23-3班,54,44,48,45,C-
荣雷,652222XXXXXXXX3970,2024218054,自动化23-2班,45,62,32,92,C+
陈桂芝,410325XXXXXXXX3339,2024218055,物流管理23-3班,55,51,94,93,B
祝坤,440000XXXXXXXX8659,2024218056,法学23-1班,84,29,59,73,B
任想,533122XXXXXXXX9179,2024218057,化工23-1班,52,32,44,94,E
赵秀兰,620400XXXXXXXX1550,2024218058,环境23-2班,77,87,50,50,B
陈淑珍,420322XXXXXXXX2857,2024218059,新媒体23-1班,71,84,52,72,C-
张勇,530723XXXXXXXX6651,2024218060,英语23-1班,81,60,17,88,D+
李桂英,540123XXXXXXXX0741,2024218061,新媒体23-1班,69,57,84,44,D+
赵琳,411381XXXXXXXX9545,2024218062,土木工程23-3班,74,96,63,55,E
侯玉华,130633XXXXXXXX6229,2024218063,食品23-2班,74,31,31,54,D+
李雪梅,370782XXXXXXXX7976,2024218064,广告23-2班,99,75,63,60,C-
林兵,210904XXXXXXXX2674,2024218065,法学23-3班,46,67,92,35,C+
赵淑华,140726XXXXXXXX9608,2024218066,物流管理23-1班,88,92,47,64,D+
王旭,370801XXXXXXXX3400,2024218067,化工23-2班,95,81,41,96,C
张小红,510184XXXXXXXX5453,2024218068,计算机23-2班,71,96,83,78,D-
刘梅,441323XXXXXXXX5433,2024218069,机械工程23-1班,100,56,61,50,A+
张明,370921XXXXXXXX4332,2024218070,环境23-2班,75,87,28,92,A+
蒋玉华,520102XXXXXXXX3045,2024218071,食品23-3班,80,75,40,61,C-
王梅,420582XXXXXXXX6698,2024218072,自动化23-2班,62,96,35,65,E
曹想,371400XXXXXXXX8171,2024218073,广告23-2班,67,48,46,67,C
廖淑珍,370800XXXXXXXX9634,2024218074,自动化23-3班,95,58,31,93,A
张刚,411723XXXXXXXX2393,2024218075,计算机23-1班,68,84,31,96,A+
张柳,370982XXXXXXXX7171,2024218076,英语23-2班,52,54,84,51,C+
吴飞,451030XXXXXXXX7350,2024218077,经济23-2班,59,57,27,68,A+
罗波,542621XXXXXXXX1265,2024218078,食品23-2班,62,78,25,46,B-
童淑兰,440111XXXXXXXX870X,2024218079,经济23-3班,76,86,92,47,A+
熊建,410801XXXXXXXX832X,2024218080,城市地下空间23-3班,69,63,95,67,C-
谭涛,211103XXXXXXXX4616,2024218081,食品23-3班,50,66,93,79,B+
禹小红,420700XXXXXXXX398X,2024218082,电信科23-1班,58,45,52,51,A-
田荣,340102XXXXXXXX001X,2024218083,食品23-1班,70,60,34,89,C-
王军,370202XXXXXXXX1795,2024218084,新能源23-2班,51,85,76,44,A+
陈琴,330109XXXXXXXX5195,2024218085,电信科23-3班,93,44,25,89,A-
钟利,150929XXXXXXXX1538,2024218086,电信科23-3班,72,46,74,73,E
王云,500231XXXXXXXX3682,2024218087,广告23-1班,45,74,53,70,A-
许桂花,520300XXXXXXXX1876,2024218088,英语23-1班,84,51,16,96,D+
许超,140721XXXXXXXX5745,2024218089,物流管理23-2班,97,40,82,47,D-
刘雪梅,110109XXXXXXXX5872,2024218090,经济23-3班,50,95,49,93,B+
黄兰英,230221XXXXXXXX1117,2024218091,物流管理23-2班,66,60,66,69,D-
张芳,230201XXXXXXXX710X,2024218092,经济23-2班,87,45,17,56,A+
王凤兰,522632XXXXXXXX9970,2024218093,物流管理23-3班,88,25,63,48,C-
阎荣,420505XXXXXXXX9347,2024218094,法学23-3班,85,78,19,52,A
康莉,211000XXXXXXXX3390,2024218095,新媒体23-3班,82,48,24,91,A
杨强,450403XXXXXXXX1693,2024218096,新媒体23-3班,64,64,28,57,B+
王秀梅,130533XXXXXXXX381X,2024218097,食品23-3班,45,68,45,49,D-
裴淑兰,230230XXXXXXXX2033,2024218098,环境23-2班,100,97,26,76,A-
李秀兰,320505XXXXXXXX2282,2024218099,土木工程23-2班,82,71,26,95,D+
